"","NEW_FID","RLI_1970","RLI_1980","RLI_2005","RLI_2020"
"47","8479",0.997564760599255,0.991677766059095,0.950500483892929,0.924076626872395
"48","8314",0.983000549843393,0.964006762531795,0.919062773979164,0.901266871869934
"49","8337",0.990881543249448,0.968468451024398,0.920926823330828,0.905862048676093
"50","48945",0.994061135405548,0.94892388065784,0.785449520503473,0.753455039911704
"51","8341",0.997035588652496,0.922059976047977,0.825013694840286,0.790537559482032
"52","48948",0.989858111504687,0.943339790232933,0.903329157216598,0.8752967193741
"53","8477",0.985411128152746,0.941518604274559,0.770775626472214,0.64253749473617
"54","8323",0.992283269855625,0.968699430106563,0.92078175073151,0.91563201001273
"55","8311",0.964909323300468,0.941153274017157,0.935023451123533,0.935023451123533
"56","8339",0.983002314097412,0.908014427644335,0.769469223865879,0.717689595586227
"57","8340",0.997368346702825,0.900384125786186,0.787446573693752,0.755234766131949
"58","33176",0.991949755925194,0.913131530775526,0.705424288116173,0.57260894833642
"59","8758",0.974257228543086,0.949894262040454,0.897527420222523,0.887758152906875
"60","8412",0.994751460639537,0.983242691228797,0.971984499689644,0.967756314745929
"61","8414",0.99596388511094,0.987708605207471,0.979402591138454,0.976032373485802
"62","26519",0.961358238139621,0.890232887794867,0.822800283411493,0.805524010164647
"63","8361",0.989504707411797,0.96836653116085,0.896271382177814,0.883461664138399
"64","8404",0.993793148459085,0.984706102784246,0.968974591798483,0.963326626020153
"65","8418",0.980735178825903,0.954896473591725,0.825953136399376,0.746116101056824
"66","8429",0.984470259603785,0.948556690987123,0.865822966539636,0.854949047032847
"67","26520",0.983337298863531,0.916474970704477,0.885278166133726,0.861122015060079
"68","8411",0.981997339724494,0.93765602516418,0.894082813481915,0.874068594328293
"69","8362",0.995356188963692,0.986464240319451,0.960772246625968,0.937002329362853
"70","8364",0.972690553918761,0.882657914228062,0.797218320949403,0.771179879078602
"71","8407",0.979391255014074,0.931065957478293,0.800126293853139,0.723429930981248
"72","8401",0.960003350695196,0.882566186889175,0.746176671663648,0.631543220543987
"73","8423",0.969514016195317,0.908882564500825,0.758130318769597,0.736133297124169
"74","8424",0.991469114477248,0.960847923660338,0.893355792876374,0.882231236806953
"75","26517",0.990206454141009,0.93875534286939,0.913255304289662,0.89762595632058
"76","8417",0.991795184699836,0.975800282513554,0.913254066250254,0.875308715685129
"77","8409",0.984836843474869,0.959043267425768,0.885813410493857,0.850082218295584
"78","8430",0.978809623409568,0.899063794912479,0.713781261736748,0.705029136713776
"79","8435",0.965138327492677,0.908535273051468,0.86357327873811,0.852123852189362
"80","8370",0.977170185126245,0.910784428539383,0.711139558131084,0.560057501686537
"81","8365",0.976300668184058,0.82579952293629,0.778259786777438,0.753615033473773
"82","8419",0.992686148470611,0.957158154194695,0.93318908281123,0.909889150080327
"83","33177",0.995878376359337,0.989883384256394,0.973410399163077,0.964229268329241
"84","8390",0.965125826038159,0.889426664213865,0.68457555233919,0.540193337955579
"85","5680",0.97555266102679,0.944459527609591,0.901884710986191,0.896952704936474
"86","8459",0.992486146558544,0.975548074248759,0.940765068772617,0.924415680491106
"87","8363",0.990333650068496,0.829900122450635,0.669939305606643,0.664721095813147
"88","8369",0.982582523355999,0.87501156972456,0.624322121702067,0.538071036449795
"89","8415",0.998913251244906,0.997542927836186,0.991425948004594,0.988529991196905
"90","48951",0.993749898426933,0.983151497911998,0.92922465324022,0.901401532136996
"91","8443",0.972799896274423,0.845078315029878,0.695954507706198,0.620454063786582
"92","33179",0.99125137426124,0.977514975815069,0.94772733881523,0.93378848676272
"93","26518",0.994678089578798,0.980910095848407,0.968167494408399,0.963858809235258
"94","48952",0.994903023627568,0.98212379996493,0.970918559468088,0.967296191170109
"95","26526",0.996182032631886,0.992489701142339,0.989267558940846,0.988509810779261
"96","8413",0.997324180216322,0.99432827758905,0.991641005632,0.990738935815162
"97","8416",0.982790941407254,0.958682346522507,0.873402398027167,0.824362887319819
"98","8495",0.989997449542132,0.959054011538682,0.935224000574837,0.928109771510787
"99","8494",0.791150858267001,0.682880863550345,0.692517906230186,0.844198834037534
"100","8421",0.979267681689916,0.921106312742223,0.806795123218331,0.74755834314556
"101","21803",0.997039329684422,0.994033223991039,0.991269359005809,0.990772520753341
"102","8420",0.967271267561153,0.875260618084093,0.775078044431383,0.734577387866609
"103","8405",0.982547265702964,0.944157056590899,0.869210438644457,0.837907666069955
"104","33180",0.987183582731169,0.960743596894456,0.930583210839624,0.917147488794638
"105","5688",0.986712941466278,0.925916692700992,0.88142772609404,0.863887365079583
"106","8428",0.976155918871186,0.893686804663499,0.707117662571936,0.699325761869631
"107","8457",0.960542662561016,0.890550868538133,0.814820550742039,0.791334651992863
"108","8406",0.987900800902708,0.95732205952216,0.923275504997149,0.910375259164535
"109","8408",0.982581201186832,0.954689957559118,0.890390849718595,0.860508817022128
"110","33178",0.988275395304267,0.961505514453472,0.867793871519692,0.812258250845758
"111","48964",0.976694596415444,0.907256775767053,0.722223801734611,0.565108811939649
"112","48965",0.987722701104821,0.931778207624585,0.599515252051967,0.413591495338523
"113","48966",0.987210448603906,0.948302408605958,0.914095048681094,0.911921164597144
"114","48967",0.980907169144976,0.905527025836876,0.834958756284607,0.826792387150596
"115","48968",0.95965634514584,0.862653721096704,0.738566323001397,0.606324632865233
"116","8425",0.977741133616911,0.919884620219338,0.828383397476704,0.819957467047616
"117","8460",0.943507744263451,0.825928557990764,0.700844473707272,0.666057511729013
"118","48969",0.9358803602434,0.864092248831773,0.744938672713377,0.637091525434252
"119","48970",0.957100894385209,0.761620703272735,0.598306202887397,0.447491145973419
"120","48971",0.956015600927615,0.755590006654321,0.598263351949167,0.448692612280932
"121","5681",0.960512286850146,0.87546732565606,0.815596124267286,0.801333622564382
"122","21788",0.946725254488241,0.782927192604655,0.735315963118489,0.709496100140941
"123","21789",0.952051480544481,0.790059470206422,0.742148181100239,0.713008042308648
"124","8371",0.953811711411644,0.871235149462239,0.681334711799414,0.558735086507784
"125","8471",0.97060519939027,0.877414205471121,0.680776796829137,0.499767668612482
"126","8472",0.969488524589948,0.893598082404684,0.693552179219722,0.536069054523091
"127","8473",0.969575313029418,0.913268616996994,0.726480356069689,0.613314574510708
"128","33185",0.968401915903393,0.889628044568399,0.809210913818292,0.734365578085309
"129","8391",0.963100593157689,0.902300544289755,0.719793569558178,0.606347932311541
"130","21792",0.994195482894873,0.974461375645189,0.952988036806343,0.94081925069559
"131","48972",0.997791449275482,0.991693936944936,0.986391670288347,0.982234879504347
"132","48973",0.957975018157883,0.892574520332517,0.841345083440977,0.826015967257907
"133","8433",0.967761081584597,0.851687227283832,0.753156593484206,0.727920427944085
"134","8427",0.985370253526755,0.952275288178743,0.913359342535052,0.900550023666846
"135","48974",0.998465711005233,0.98697179842111,0.964364457622984,0.951665235213725
"136","48975",0.970801940663701,0.959365119857782,0.938651014622042,0.938651014622042
"137","8493",0.900937752260625,0.805596246361157,0.787011662565412,0.854289191470769
"138","8368",0.98091525782939,0.89082325603659,0.771405897660734,0.698060545845041
"139","8461",0.963082827298861,0.863521280251768,0.765911187370885,0.742081846380998
"140","8462",0.920118835769824,0.79618496913408,0.674306978130827,0.65411863899875
"141","48982",0.988825879430437,0.93240249955971,0.656921909019739,0.499523588053117
"142","8452",0.948769411073927,0.841097467011852,0.722199538223254,0.615209849133582
"143","8426",0.987325323022678,0.923763296702591,0.83466614643026,0.811728963970267
"144","62596",0.979890009991492,0.938299245011972,0.900951517217353,0.889281667877808
"145","62598",0.995673520895224,0.989454401706014,0.983068291257264,0.98165813030958
"146","48984",0.99269443184072,0.938225761435727,0.868349948993171,0.843886292325648
"147","48985",0.988209094369082,0.964721618352348,0.930360638148188,0.913931490865328
"148","8367",0.973503974337844,0.854337622801487,0.760461112980947,0.720521184400067
"149","49000",0.953747391146223,0.819841453181538,0.658119121092826,0.557468453163868
"150","49001",0.931735994298182,0.803643262950756,0.706924159531493,0.653722953711194
"151","48998",0.604297646353606,0.604297646353606,0.208595292707211,0.208595292707211
"152","49002",0.966722324423316,0.841981235334167,0.70243944338811,0.616433587056185
"153","48999",0.934382244345051,0.81138327149073,0.718489683504652,0.66748061158633
"154","48997",0.941887179763108,0.820489857524705,0.6902523422465,0.61341871536318
"155","8360",0.962301740950407,0.818615326370924,0.661043030678726,0.619345673656457
"156","8376",0.845198579705161,0.677405580513775,0.580447231534117,0.512329894143068
"157","48947",0.962636256550804,0.827549902122687,0.679102765362676,0.635414857942729
"158","48956",0.982701976698158,0.91303878164357,0.749315120445138,0.692276663682106
"159","8490",0.938306639801672,0.829982828939659,0.687807381744141,0.611850499255892
"160","8351",0.978330521696238,0.905608731898962,0.724173938619035,0.665703304702063
"161","5678",1,0.959730844719875,0.917830155196278,0.896064043312743
"162","8469",0.937191767909395,0.817736750679969,0.693083369736121,0.658730288461681
"163","8374",0.85937258618138,0.712894047213467,0.609888684165419,0.557783725065824
"164","8372",0.882527777929996,0.720410852105442,0.6155069023563,0.558791921581588
"165","5685",0.897024803128875,0.751066831113245,0.661386720946574,0.613867010370571
"166","8354",0.984036727660204,0.906129007898006,0.794500725648497,0.754269756081992
"167","8356",0.975931520779523,0.888907426843983,0.733011016986272,0.673868246278915
"168","8346",0.934818873818564,0.782038848918454,0.57803214782067,0.516342522996735
"169","8355",0.981130419085876,0.904429729526758,0.744276158073315,0.67345265841098
"170","8373",0.877195898178766,0.737475219418931,0.635548867408749,0.584762104042694
"171","8392",0.935338000569709,0.839442495805746,0.626675884310407,0.499901136928057
"172","5679",0.895150930885869,0.746810865910675,0.623986748089388,0.558464694069993
"173","5697",0.904497931979946,0.763283916489645,0.645763232690658,0.577536618251775
"174","21790",0.923059999890637,0.806331443039821,0.725882081691909,0.676648896201264
"175","8366",0.923209971924627,0.798099078772078,0.707405262457481,0.657433379500799
"176","5691",0.9343010550812,0.793350647101846,0.654679176304621,0.574876221844327
"177","5670",0.919973614447149,0.769760777374592,0.633933027888044,0.555712665911683
"178","5672",1,0.867581730040572,0.777804050753024,0.734201994483628
"179","48953",0.95409716834493,0.865458607056179,0.767721461667404,0.699132897890213
"180","8357",0.984877580003325,0.932050765172127,0.873509392646459,0.861148655670414
"181","8470",0.986038030228899,0.940726938991815,0.889088899477755,0.878487824266944
"182","8358",0.969328114067089,0.84818821929485,0.720559077772683,0.694174543778456
"183","8468",0.962251776724564,0.822400712879916,0.665612721576961,0.628309656879627
"184","8353",0.996890203820326,0.882065944778773,0.837901585317578,0.799960756348954
"185","8375",0.926339105416153,0.817595593022057,0.715083986022118,0.659125687332392
"186","8491",0.997608126207351,0.99099004137174,0.977773285073274,0.969656652996272
"187","8352",0.990126444242651,0.913975582325179,0.82745349961,0.73867525010346
"188","8481",0.907048799204076,0.722573620330052,0.542463120294195,0.514290745825382
"189","8474",0.968494544539227,0.900743300912392,0.736712547032359,0.614881551198954
"190","8475",0.97837097878368,0.911634752118353,0.735267736931568,0.578410795547433
"191","21797",0.980116747293068,0.877429986264786,0.75112077424027,0.689575464219618
"192","48976",0.948185034419815,0.82451734149824,0.663703184751553,0.563881819517765
"193","22491",0.923348314693174,0.77078429649639,0.576572676306621,0.4311922941327
"194","48957",0.978052861037221,0.901612887569538,0.717050872560252,0.657382620229571
"195","8318",0.966206236228208,0.905636067803781,0.796343679449858,0.747549107459537
"196","48980",0.978634401621836,0.892824775448535,0.73839862118739,0.680706454036627
"197","8315",0.976809175316626,0.90913696227068,0.691402619535817,0.545173084690948
"198","8322",0.947192244207939,0.863454993452581,0.753645441853122,0.738379665103501
"199","48954",0.931961054886914,0.905460945129537,0.783045397501399,0.734065530697066
"200","8485",0.903192865498059,0.737143770655228,0.524870248784333,0.476762350277676
"201","8332",0.874767224767564,0.756790915249196,0.57043951389316,0.526893017244153
"202","8319",0.946977480021276,0.828134401456172,0.719854247371747,0.609025781651062
"203","8484",0.867338327970463,0.771212396293405,0.591661753773168,0.549733822007087
"204","21796",0.950470600949252,0.931463623176337,0.815290487364169,0.76776294698788
"205","26521",0.874918506918415,0.757625707986518,0.580630765386425,0.553791721582244
"206","8321",0.899041836432127,0.843241733712341,0.725262284660233,0.691646976047129
"207","8328",0.935101613159694,0.896447136351543,0.681585287645356,0.592154990414474
"208","8331",0.922046381853269,0.820851988065592,0.616771931819301,0.592003544402015
"209","8486",0.932319972357329,0.885371728334446,0.733731595410567,0.658111501807727
"210","5675",0.8,0.6,0.6,0.6
"211","5676",0.8,0.6,0.6,0.6
"212","5694",0.856995884295166,0.657157056323851,0.616233289191537,0.613210564130303
"213","5684",0.8,0.6,0.6,0.6
"214","48977",0.892106272396162,0.701255769348466,0.614096634517939,0.590551176169016
"215","3293",0.914284026115231,0.758927784170919,0.686284446034743,0.648349857154166
"216","5668",0.906158107469976,0.746096233144427,0.67698243957578,0.637642555096248
"217","5669",0.907021815547212,0.750713444806548,0.678339222130869,0.636025991349323
"218","5674",0.897664792683133,0.735382420782119,0.666873466816373,0.62822935224291
"219","5683",0.8,0.6,0.6,0.6
"220","5673",0.939269327718447,0.790154931062801,0.628674584325931,0.530491593929705
"221","5682",0.926414971211722,0.796673391083456,0.682857053612113,0.621335971051529
"222","5695",0.999795480146476,0.836176008297718,0.711729076348556,0.65747592323373
"223","5689",1,0.831332431866699,0.722919674958575,0.681523509853872
"224","8487",0.977225191539289,0.956800559396425,0.876397894807618,0.846198272918033
"225","48950",0.998742116268593,0.993714153677692,0.920755234609435,0.912085267584701
"226","8333",0.943674713051385,0.911437330816777,0.796484304090431,0.783542335149708
"227","8359",0.963631732357399,0.883587905721132,0.781973535122403,0.75413289849775
"228","8482",0.95733264735302,0.889687973150822,0.699902164111363,0.676149064595743
"229","5687",0.795064305594361,0.6,0.6,0.6
"230","8480",0.911814983251614,0.756766490488217,0.597501373470408,0.564284853520621
"231","26582",0.979892316122025,0.906501260636223,0.734215449642968,0.651588245835719
"232","8393",0.951801672752254,0.859440461584515,0.667107849545572,0.532263458913531
"233","5692",0.93641624802331,0.778080806148142,0.609493095892859,0.505457069721268
"234","8483",0.876581457584678,0.730087560247355,0.539919944964903,0.510637509330548
"235","49003",0.977817836665999,0.952746196373041,0.889032098593073,0.858013205083974
"236","50167",0.946448823352805,0.796497808224863,0.626421135459042,0.520477342483405
"237","8327",0.926635092693759,0.886239692739153,0.669994426366032,0.58033809417495
"238","48955",0.970143939991801,0.963067585125491,0.873841719490075,0.837797163275016
"239","50170",0.963235146821498,0.814480610736099,0.656149358373227,0.619233338266915
"240","8455",0.994052375868448,0.982474353775869,0.959672824776711,0.964185149447591
"241","8442",0.957353083120726,0.810096486020397,0.704017787339771,0.614876562680059
"242","8489",0.9995741726622,0.999148345324399,0.999148345324399,0.999148345324399
"243","8326",0.971339430003088,0.893215081785896,0.653432236703828,0.557966897804291
"244","8454",0.967297287806332,0.849506213576061,0.706791926730555,0.603251078786695
"245","8451",0.949623117018517,0.839363411296199,0.723576204759085,0.618077511974191
"246","8325",0.995463994760264,0.983199019299279,0.95584112498449,0.944514222847006
"247","8464",0.943260500183459,0.823756992831965,0.642319940806157,0.621815268484514
"248","8441",0.97418216226846,0.880581839090818,0.777640402229415,0.722710011308469
"249","8488",0.976448189196021,0.894689624172075,0.762044087118499,0.69325002140584
"250","8403",0.990155558429581,0.974634554155191,0.945407126527574,0.93622028326508
"251","8431",0.983010038231284,0.862246418640667,0.685618037120359,0.654495326402159
"252","8397",0.978032831061225,0.941106507889965,0.853061114645349,0.805824835215257
"253","8316",0.936055689079377,0.849427863503584,0.672695678484872,0.59361067390333
"254","8398",0.954515138168714,0.892729964741889,0.742682664705883,0.667760237595747
"255","8345",0.974779786166722,0.883140049219304,0.690751543248231,0.649459063551709
"256","8324",0.980845162323342,0.965524164608432,0.876870063281257,0.841252629440884
"257","8350",0.992437414906119,0.955917793398365,0.907188068096839,0.861930502568062
"258","8317",0.954316498028163,0.838047416711382,0.711906271251285,0.600168672387395
"259","8476",0.983958605181912,0.947100113533419,0.813198960767616,0.727097179417772
"260","8492",0.917396887339848,0.821309067318174,0.672582458342876,0.635795985393675
"261","48978",1,1,0.998014158268021,0.998014158268021
"262","5677",0.962621880270411,0.854561819343358,0.780216358342821,0.74807898718404
"263","8378",0.861481085943284,0.669773618447978,0.601257096200147,0.556664795764296
"264","8400",0.966620461107146,0.896864931271478,0.699690031027582,0.556660847689655
"265","8438",0.960158889539053,0.932841652760072,0.890959756120258,0.890959756120258
"266","5696",0.936141214321932,0.82036629096774,0.77078141998251,0.749006253483933
"267","8453",0.996241346197356,0.973945431574723,0.927694946757755,0.91038645472093
"268","33181",0.923702275755152,0.899880767262892,0.824391801163905,0.824391801163905
"269","5686",0.890689702645914,0.760975970224794,0.681855466797829,0.668133760784706
"270","5690",0.997453100186883,0.99208088855378,0.968877809532993,0.950842861235183
"271","8437",0.950091384863498,0.933012571252761,0.909604511235328,0.909604511235328
"272","8463",0.999528104386903,0.99797280051022,0.991408570835011,0.991408570835011
"273","5693",0.967493572979043,0.869371379247771,0.7885197081438,0.752215372435967
"274","62589",0.967682423221188,0.845943411264013,0.652663581515943,0.587737241171459
"275","8383",0.976750735997297,0.953760755509181,0.953760755509181,0.953760755509181
"276","8402",0.93520370311947,0.854841976362815,0.750002234513192,0.658883686191262
"277","8456",0.982547651644024,0.952762495991572,0.924862526113382,0.916092135284866
